Year,Week,Position,Title,Artist,Spotify_title,Spotify_artist,Spotify_artist_id,Duration,Spotify_popularity,Album_name,Release_date,Genres
2020,8,10,Falling,Trevor Daniel,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,159381.0,78.0,Nicotine,2020-03-26,"melodic rap, pop, pop rap"
2020,8,11,Roxanne,Arizona Zervas,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,163636.0,77.0,ROXANNE,2019-10-10,"pop, pop rap, rhode island rap, viral rap"
2020,8,12,Ritmo - Bad Boys For Life,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",1yxSLGMDHlW21z4YXirZDS 1vyhD5VmyZ7KMfW5gqLgo5,221714.0,73.0,RITMO (Bad Boys For Life),2019-10-12,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino"
2020,8,13,Memories,Maroon 5,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486.0,84.0,JORDI (Deluxe),2021-06-11,pop
2020,8,14,Everything I Wanted,Billie Eilish,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,245425.0,85.0,everything i wanted,2019-11-13,"art pop, electropop, pop"
2020,8,15,Godzilla,"Eminem, Juice Wrld",Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR 4MCBfE4596Uoi2O4DtmEMz,210800.0,82.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, chicago rap, melodic rap"
2020,8,16,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,8,17,Circles,Post Malone,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,215280.0,86.0,Hollywood's Bleeding,2019-09-06,"dfw rap, melodic rap, rap"
2020,8,18,Señorita,"Shawn Mendes, Camila Cabello",Señorita,"Shawn Mendes, Camila Cabello",7n2wHs1TKAczGzO7Dd2rGr 4nDoRrQiYLoBzwC5BhVJzF,190799.0,79.0,Shawn Mendes (Deluxe),2019-06-19,"canadian pop, dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2020,8,19,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,8,20,Physical,Dua Lipa,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,193829.0,75.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,8,21,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,8,22,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna, J Balvin",China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2R21vXR83lH98kGeO99Y66 4VMYDCV2IEDYJArk749S6m 790FomKkXshlbRYZFtlgla 1vyhD5VmyZ7KMfW5gqLgo5 1i8SpTcr7yvPOmcqrbnVXY,301714.0,75.0,China,2019-07-19,"reggaeton, reggaeton flow, trap boricua, trap latino, latin hip hop, reggaeton, trap latino, reggaeton, reggaeton colombiano, reggaeton, reggaeton colombiano, trap latino, puerto rican pop, reggaeton, trap latino"
2020,8,23,Hola - Remix,"Dalex, Chencho Corleone, Juhn, Lenny Tavárez",Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",0KPX4Ucy9dk82uj4GpKesn 1pQWsZQehhS4wavwh7Fnxd 37230BxxYs9ksS7OkZw3IU 2LmcxBak1alK1bf7d1beTr 3fZk3Gm5dN5v5yfYMQ04Bx,249520.0,73.0,Hola (Remix),2019-11-01,"r&b en espanol, reggaeton, trap latino, reggaeton, reggaeton flow, trap argentino, trap latino, reggaeton flow, reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap latino"
2020,8,24,Vete,Bad Bunny,Vete,Bad Bunny,4q3ewBCX7sLwd24euuV69X,192024.0,78.0,Vete,2019-11-21,"reggaeton, trap latino"
2020,8,25,Fantasias,"Rauw Alejandro, Farruko",Fantasias,"Rauw Alejandro, Farruko",1mcTU81TzQhprhouKaTkpq 329e4yvIujISKGKz1BZZbO,199711.0,72.0,Fantasias,2019-08-29,"puerto rican pop, trap latino, latin hip hop, reggaeton, trap latino"
2020,8,26,You Should Be Sad,Halsey,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,205473.0,72.0,Manic,2020-01-17,"dance pop, electropop, etherpop, indie poptimism, pop"
2020,8,27,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,8,28,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,8,29,My Oh My,"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",4nDoRrQiYLoBzwC5BhVJzF 4r63FhuTkUYltbVAg5TQnk,170746.0,75.0,Romance,2019-12-06,"dance pop, pop, post-teen pop, north carolina hip hop, rap, trap"
2020,8,30,Say So,Doja Cat,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893.0,78.0,Hot Pink,2019-11-07,"dance pop, pop"
2020,8,31,Que tire pa lante,Daddy Yankee,Que Tire Pa Lante,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,210520.0,69.0,Que Tire Pa Lante,2019-10-18,"latin hip hop, reggaeton, trap latino"
2020,8,32,Medusa,"Jhay Cortez, Anuel AA, J Balvin",Medusa,"Jhay Cortez, Anuel AA, J Balvin",0EFisYRi20PTADoJrifHrz 2R21vXR83lH98kGeO99Y66 1vyhD5VmyZ7KMfW5gqLgo5,305186.0,27.0,Puro Carrete,2020-09-11,"reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap boricua, trap latino, reggaeton, reggaeton colombiano, trap latino"
2020,8,33,Lose You To Love Me,Selena Gomez,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,206458.0,80.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,8,34,Lose Control,"Meduza, Becky Hill, Goodboys",Lose Control,"MEDUZA, Becky Hill, Goodboys",0xRXCcSX89eobfrshSVdyu 4EPJlUEBy49EX1wuFOvtjK 2nm38smINjms1LtczR0Cei,168387.0,77.0,Lose Control,2019-10-11,"dance pop, edm, electro house, pop, pop dance, pop house, tropical house, dance pop, edm, pop, pop dance, pop house, tropical house, uk dance, uk dance"
2020,8,35,Suicidal,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],"YNW Melly, Juice WRLD",1cNDP5yjU5vjeR8qMf4grg 4MCBfE4596Uoi2O4DtmEMz,225857.0,73.0,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,"melodic rap, trap, chicago rap, melodic rap"
2020,8,36,High fashion,"Roddy Ricch, feat. Mustard",High Fashion (feat. Mustard),"Roddy Ricch, Mustard",757aE44tKEUQEqRuT6GnEB 0YinUQ50QDB7ZxSCLyQ40k,220486.0,72.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap, cali rap, hip hop, pop, pop rap, rap, southern hip hop, trap"
2020,8,37,Run,Joji,Run,Joji,3MZsBdqDrRTJihTHQrO6Dq,195000.0,69.0,Nectar,2020-09-25,viral pop
2020,8,38,Ride It,Regard,Ride It,Regard,4ofCBoyEiGSePFAG500xev,157605.0,80.0,Ride It,2019-07-26,"dance pop, edm, electro house, pop, pop dance, pop edm, slap house, tropical house"
2020,8,39,What A Man Gotta Do,Jonas Brothers,What A Man Gotta Do,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,180644.0,72.0,What A Man Gotta Do,2020-01-17,"boy band, dance pop, pop, post-teen pop"
2020,8,40,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses - Imanbek Remix,"SAINt JHN, Imanbek",0H39MdGGX6dbnnQPt6NQkZ 5rGrDvrLOV2VV8SCFVGWlj,176867.0,66.0,While The World Was Burning,2020-11-20,"melodic rap, pop rap, rap, slap house, dance pop, edm, electro house, pop dance, slap house, tropical house"
2020,9,1,Dance Monkey,Tones And I,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,209438.0,78.0,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,"australian pop, pop"
2020,9,2,No Time To Die,Billie Eilish,No Time To Die,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,242265.0,76.0,No Time To Die,2020-02-13,"art pop, electropop, pop"
2020,9,3,Tusa,"Karol G, Nicki Minaj",Tusa,"KAROL G, Nicki Minaj",790FomKkXshlbRYZFtlgla 0hCNtLu0JehylgoiP8L4Gh,200960.0,77.0,Tusa,2019-11-07,"reggaeton, reggaeton colombiano, dance pop, hip pop, pop, queens hip hop, rap"
2020,9,4,The Box,Roddy Ricch,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652.0,80.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap"
2020,9,5,Blinding Lights,The Weeknd,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200040.0,90.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,9,6,Yummy,Justin Bieber,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,210426.0,68.0,Yummy,2020-01-03,"canadian pop, pop"
2020,9,7,Life Is Good,"Future, Drake",Life Is Good (feat. Drake),"Future, Drake",1RyvyyTE3xzB2ZywiAwp0i 3TVXtAsR1Inumwj472S9r4,237735.0,77.0,Life Is Good (feat. Drake),2020-01-10,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2020,9,8,Don't Start Now,Dua Lipa,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290.0,81.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,9,9,Intentions,"Justin Bieber, Quavo",Intentions (feat. Quavo),"Justin Bieber, Quavo",1uNFoZAHBGtllmzznpCI3s 0VRj0yCOv2FXJNP47XQnx5,212866.0,76.0,Changes,2020-02-14,"canadian pop, pop, atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap"
2020,9,10,Falling,Trevor Daniel,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,159381.0,78.0,Nicotine,2020-03-26,"melodic rap, pop, pop rap"
2020,9,11,Keii,Anuel AA,Keii,Anuel AA,2R21vXR83lH98kGeO99Y66,210000.0,65.0,Keii,2020-02-07,"reggaeton, reggaeton flow, trap boricua, trap latino"
2020,9,12,Roxanne,Arizona Zervas,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,163636.0,77.0,ROXANNE,2019-10-10,"pop, pop rap, rhode island rap, viral rap"
2020,9,13,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,9,14,Ritmo - Bad Boys For Life,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",1yxSLGMDHlW21z4YXirZDS 1vyhD5VmyZ7KMfW5gqLgo5,221714.0,73.0,RITMO (Bad Boys For Life),2019-10-12,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino"
2020,9,15,Memories,Maroon 5,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486.0,84.0,JORDI (Deluxe),2021-06-11,pop
2020,9,16,Everything I Wanted,Billie Eilish,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,245425.0,85.0,everything i wanted,2019-11-13,"art pop, electropop, pop"
2020,9,17,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,9,18,Señorita,"Shawn Mendes, Camila Cabello",Señorita,"Shawn Mendes, Camila Cabello",7n2wHs1TKAczGzO7Dd2rGr 4nDoRrQiYLoBzwC5BhVJzF,190799.0,79.0,Shawn Mendes (Deluxe),2019-06-19,"canadian pop, dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2020,9,19,Circles,Post Malone,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,215280.0,86.0,Hollywood's Bleeding,2019-09-06,"dfw rap, melodic rap, rap"
2020,9,20,Godzilla,"Eminem, Juice Wrld",Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR 4MCBfE4596Uoi2O4DtmEMz,210800.0,82.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, chicago rap, melodic rap"
2020,9,21,Forever,"Justin Bieber, feat. Post Malone, Clever",Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",1uNFoZAHBGtllmzznpCI3s 246dkjvS1zLTtiykXe5h60 5yy76ufVriyvidNSvXlRU1,219933.0,68.0,Changes,2020-02-14,"canadian pop, pop, dfw rap, melodic rap, rap, alabama rap"
2020,9,22,Ignorantes,"Bad Bunny, Sech",Ignorantes,"Bad Bunny, Sech",4q3ewBCX7sLwd24euuV69X 77ziqFxp5gaInVrF2lj4ht,210606.0,72.0,YHLQMDLG,2020-02-29,"reggaeton, trap latino, panamanian pop, reggaeton, trap latino"
2020,9,23,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,9,24,My Oh My,"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",4nDoRrQiYLoBzwC5BhVJzF 4r63FhuTkUYltbVAg5TQnk,170746.0,75.0,Romance,2019-12-06,"dance pop, pop, post-teen pop, north carolina hip hop, rap, trap"
2020,9,25,To Die For,Sam Smith,To Die For,Sam Smith,2wY79sveU1sp5g7SokKOiI,193795.0,68.0,To Die For,2020-02-14,"dance pop, pop, uk pop"
2020,9,26,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna, J Balvin",China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2R21vXR83lH98kGeO99Y66 4VMYDCV2IEDYJArk749S6m 790FomKkXshlbRYZFtlgla 1vyhD5VmyZ7KMfW5gqLgo5 1i8SpTcr7yvPOmcqrbnVXY,301714.0,75.0,China,2019-07-19,"reggaeton, reggaeton flow, trap boricua, trap latino, latin hip hop, reggaeton, trap latino, reggaeton, reggaeton colombiano, reggaeton, reggaeton colombiano, trap latino, puerto rican pop, reggaeton, trap latino"
2020,9,27,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,9,28,Say So,Doja Cat,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893.0,78.0,Hot Pink,2019-11-07,"dance pop, pop"
2020,9,29,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,9,30,You Should Be Sad,Halsey,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,205473.0,72.0,Manic,2020-01-17,"dance pop, electropop, etherpop, indie poptimism, pop"
2020,9,31,Physical,Dua Lipa,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,193829.0,75.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,9,32,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses - Imanbek Remix,"SAINt JHN, Imanbek",0H39MdGGX6dbnnQPt6NQkZ 5rGrDvrLOV2VV8SCFVGWlj,176867.0,66.0,While The World Was Burning,2020-11-20,"melodic rap, pop rap, rap, slap house, dance pop, edm, electro house, pop dance, slap house, tropical house"
2020,9,33,Blueberry Faygo,Lil Mosey,Blueberry Faygo,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,162546.0,74.0,Certified Hitmaker,2020-02-06,"melodic rap, rap, rap conscient, trap, vapor trap, viral rap"
2020,9,34,Lovely,"Billie Eilish, Khalid",lovely (with Khalid),"Billie Eilish, Khalid",6qqNVTkY8uBg9cP3Jd7DAH 6LuN9FCkKOj5PcnpouEgny,200185.0,88.0,lovely (with Khalid),2018-04-19,"art pop, electropop, pop, pop, pop r&b"
2020,9,35,Medusa,"Jhay Cortez, Anuel AA, J Balvin",Medusa,"Jhay Cortez, Anuel AA, J Balvin",0EFisYRi20PTADoJrifHrz 2R21vXR83lH98kGeO99Y66 1vyhD5VmyZ7KMfW5gqLgo5,305186.0,27.0,Puro Carrete,2020-09-11,"reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap boricua, trap latino, reggaeton, reggaeton colombiano, trap latino"
2020,9,36,Vete,Bad Bunny,Vete,Bad Bunny,4q3ewBCX7sLwd24euuV69X,192024.0,78.0,Vete,2019-11-21,"reggaeton, trap latino"
2020,9,37,Lose Control,"Meduza, Becky Hill, Goodboys",Lose Control,"MEDUZA, Becky Hill, Goodboys",0xRXCcSX89eobfrshSVdyu 4EPJlUEBy49EX1wuFOvtjK 2nm38smINjms1LtczR0Cei,168387.0,77.0,Lose Control,2019-10-11,"dance pop, edm, electro house, pop, pop dance, pop house, tropical house, dance pop, edm, pop, pop dance, pop house, tropical house, uk dance, uk dance"
2020,9,38,Ride It,Regard,Ride It,Regard,4ofCBoyEiGSePFAG500xev,157605.0,80.0,Ride It,2019-07-26,"dance pop, edm, electro house, pop, pop dance, pop edm, slap house, tropical house"
2020,9,39,Hola - Remix,"Dalex, Chencho Corleone, Juhn, Lenny Tavárez",Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",0KPX4Ucy9dk82uj4GpKesn 1pQWsZQehhS4wavwh7Fnxd 37230BxxYs9ksS7OkZw3IU 2LmcxBak1alK1bf7d1beTr 3fZk3Gm5dN5v5yfYMQ04Bx,249520.0,73.0,Hola (Remix),2019-11-01,"r&b en espanol, reggaeton, trap latino, reggaeton, reggaeton flow, trap argentino, trap latino, reggaeton flow, reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap latino"
2020,9,40,Suicidal,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],"YNW Melly, Juice WRLD",1cNDP5yjU5vjeR8qMf4grg 4MCBfE4596Uoi2O4DtmEMz,225857.0,73.0,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,"melodic rap, trap, chicago rap, melodic rap"
2020,10,1,On,BTS,ON,BTS,3Nrfpe0tUJi4K4DXYWgMUX,246380.0,73.0,MAP OF THE SOUL : 7,2020-02-21,"k-pop, k-pop boy group"
2020,10,2,Dance Monkey,Tones And I,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,209438.0,78.0,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,"australian pop, pop"
2020,10,3,Blinding Lights,The Weeknd,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200040.0,90.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,10,4,The Box,Roddy Ricch,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652.0,80.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap"
2020,10,5,Tusa,"Karol G, Nicki Minaj",Tusa,"KAROL G, Nicki Minaj",790FomKkXshlbRYZFtlgla 0hCNtLu0JehylgoiP8L4Gh,200960.0,77.0,Tusa,2019-11-07,"reggaeton, reggaeton colombiano, dance pop, hip pop, pop, queens hip hop, rap"
2020,10,6,Don't Start Now,Dua Lipa,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290.0,81.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,10,7,Intentions,"Justin Bieber, Quavo",Intentions (feat. Quavo),"Justin Bieber, Quavo",1uNFoZAHBGtllmzznpCI3s 0VRj0yCOv2FXJNP47XQnx5,212866.0,76.0,Changes,2020-02-14,"canadian pop, pop, atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap"
2020,10,8,Life Is Good,"Future, Drake",Life Is Good (feat. Drake),"Future, Drake",1RyvyyTE3xzB2ZywiAwp0i 3TVXtAsR1Inumwj472S9r4,237735.0,77.0,Life Is Good (feat. Drake),2020-01-10,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2020,10,9,After hours,The Weeknd,After Hours,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,361026.0,81.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,10,10,Yummy,Justin Bieber,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,210426.0,68.0,Yummy,2020-01-03,"canadian pop, pop"
2020,10,11,No Time To Die,Billie Eilish,No Time To Die,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,242265.0,76.0,No Time To Die,2020-02-13,"art pop, electropop, pop"
2020,10,12,Falling,Trevor Daniel,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,159381.0,78.0,Nicotine,2020-03-26,"melodic rap, pop, pop rap"
2020,10,13,Roxanne,Arizona Zervas,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,163636.0,77.0,ROXANNE,2019-10-10,"pop, pop rap, rhode island rap, viral rap"
2020,10,14,Ignorantes,"Bad Bunny, Sech",Ignorantes,"Bad Bunny, Sech",4q3ewBCX7sLwd24euuV69X 77ziqFxp5gaInVrF2lj4ht,210606.0,72.0,YHLQMDLG,2020-02-29,"reggaeton, trap latino, panamanian pop, reggaeton, trap latino"
2020,10,15,Everything I Wanted,Billie Eilish,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,245425.0,85.0,everything i wanted,2019-11-13,"art pop, electropop, pop"
2020,10,16,Memories,Maroon 5,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486.0,84.0,JORDI (Deluxe),2021-06-11,pop
2020,10,17,Circles,Post Malone,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,215280.0,86.0,Hollywood's Bleeding,2019-09-06,"dfw rap, melodic rap, rap"
2020,10,18,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,10,19,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,10,20,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,10,21,Say So,Doja Cat,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893.0,78.0,Hot Pink,2019-11-07,"dance pop, pop"
2020,10,22,Ritmo - Bad Boys For Life,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",1yxSLGMDHlW21z4YXirZDS 1vyhD5VmyZ7KMfW5gqLgo5,221714.0,73.0,RITMO (Bad Boys For Life),2019-10-12,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino"
2020,10,23,Godzilla,"Eminem, Juice Wrld",Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR 4MCBfE4596Uoi2O4DtmEMz,210800.0,82.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, chicago rap, melodic rap"
2020,10,24,Señorita,"Shawn Mendes, Camila Cabello",Señorita,"Shawn Mendes, Camila Cabello",7n2wHs1TKAczGzO7Dd2rGr 4nDoRrQiYLoBzwC5BhVJzF,190799.0,79.0,Shawn Mendes (Deluxe),2019-06-19,"canadian pop, dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2020,10,25,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,10,26,Blueberry Faygo,Lil Mosey,Blueberry Faygo,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,162546.0,74.0,Certified Hitmaker,2020-02-06,"melodic rap, rap, rap conscient, trap, vapor trap, viral rap"
2020,10,27,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses - Imanbek Remix,"SAINt JHN, Imanbek",0H39MdGGX6dbnnQPt6NQkZ 5rGrDvrLOV2VV8SCFVGWlj,176867.0,66.0,While The World Was Burning,2020-11-20,"melodic rap, pop rap, rap, slap house, dance pop, edm, electro house, pop dance, slap house, tropical house"
2020,10,28,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,10,29,Keii,Anuel AA,Keii,Anuel AA,2R21vXR83lH98kGeO99Y66,210000.0,65.0,Keii,2020-02-07,"reggaeton, reggaeton flow, trap boricua, trap latino"
2020,10,30,Forever,"Justin Bieber, feat. Post Malone, Clever",Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",1uNFoZAHBGtllmzznpCI3s 246dkjvS1zLTtiykXe5h60 5yy76ufVriyvidNSvXlRU1,219933.0,68.0,Changes,2020-02-14,"canadian pop, pop, dfw rap, melodic rap, rap, alabama rap"
2020,10,31,Hola - Remix,"Dalex, Chencho Corleone, Juhn, Lenny Tavárez",Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",0KPX4Ucy9dk82uj4GpKesn 1pQWsZQehhS4wavwh7Fnxd 37230BxxYs9ksS7OkZw3IU 2LmcxBak1alK1bf7d1beTr 3fZk3Gm5dN5v5yfYMQ04Bx,249520.0,73.0,Hola (Remix),2019-11-01,"r&b en espanol, reggaeton, trap latino, reggaeton, reggaeton flow, trap argentino, trap latino, reggaeton flow, reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap latino"
